Customer Review,Sentiment,Emotion
yg bikin kecewa pesen 6 items yg nyampe cuma satu masih saya tunggu kekurangan barangnya uno stacko kayu uno card 2pcs dan werewolf 2pcs kalau tidak tolong refund aja uangnya,0,1
sangat kecewa tidak seperti dulu pakcing sangat buruk box kayu hancur beli 20 bh untuk jual lagi gak ada yang bagus retur kena biaya lagi terpaksa kami jual tanpa box kayu,0,1
kecewa sih potongannya gak rapi ukurannya beda beda ada yg lebih besar lebih kecil wtf dgn harga segitu harusnya kualitas uda bagus gak worth setipis kartu remi bagusnya dikemasan doang kemasannya oke menarik tp yg paling penting kan isinya pak 75k wtf gak ikhlas,0,1
kecewa kok brg rusak dikirim di chat lama responnya sampai batas waktu otomatis habis padahal sdh langganan lama ditoko ini,0,1
padahal yg diminta dino sama unicorn mlh yg dtg mickey mouseanak saya kecewa loh mba,0,1
buset di kasih merk ares di pake di pod kuy 1 hari langsung bau gosong perdana kecewa belanja di toko ini,0,1
maaf tapi sy aga kecewa ga seperti yg sudah2 bli ko polos gada tulisan kuy movi jadi gayakin asli skali lg mohon maaf tapi ini ulasan jujur saya,0,1
barangnya ga sesuai sama gambar ukuran nya kecil kecewa pkoknya,0,1
barang kecil banget salah saya sih tapi ya gimana namanya kecewa,0,1
tidak sesuai harapan barang sangat kecil jadi susah buat dimainin,0,1
pesen apa dikasih apakecewa bgt,0,1
ini si bukan mobil hotwheels nggak sesuai sama iklan mengecewakan,0,1
harga segini kurang worth itbahan tidak tebal ada yang lebih murah detail dan bahan lebih baik sorry,0,1
seller kurang respon kecewa,0,1
mengecewakan sih seller kurang friendly,0,1
barang rusak ga berfungsi sama sekali ga bisa di mainin sama sekali parahhh,0,1
nggak fungsipisaunya ditusuk semua ke dalam tong tapi kepalanya tetap stay,0,1
barang kagak sampebeneran kagak sampe gak jelas toko nya apa aplikasinya ini kecewa,0,1
produknya sekali pakai doang setelah itu rusak kecewa bangettt,0,1
barang tipis banget jd sampai udh pecah jd langsung buang tempat sampah,0,1
barang datang di kasih yang rusak sungguh mengecewakan mainan nya tidak bisa nyangap kapok beli di sini lagi,0,1
kecewa barang pas sampai gak bisa dipakai,0,1
pengiriman lama dan mainan gak berfungsi dengan baik,0,1
maennanya macet g bisa nutup mulutnyakecewa,0,1
kecewa,0,1
retak padahal sudah pakai asuransi sangat kecewaaa,0,1
barang nya rusak yah ada harga ada kualitas,0,1
barang retak malas retur nanti lama lagi anaknya keburu sedih,0,1
kualitas produk mengecewakan mulut buaya baru dibuka 2x sudah stuck dan tidak bisa dipakai lagi klaim bisa mengembalikan barang juga ternyata prosedurnya tidak mudah akhirnya cuma jadi sampah di rumah,0,1
proses pengiriman mengecewakan sebagai customer sangat merasa tdk dibantu ketika bertanya penjual merespon dengan kurang baik so sad,0,1
saya kecewa di tunggu tidak ada respon yg baik dari penjual nya,0,1
kecewa sama tokonya,0,1
barang yang sudah berlubang model persegi pun bisa2 nya di kirim ke buyer nya untuk model bulat warnanya berantakan jelek sekali,0,1
kualitas main amat buruk,0,1
barang nya rusak,0,1
bahannya jelek kualitasnya sangat jelek baru brp menit sudah rusak,0,1
nggak bisa jalan kereta nya anakqu jadi kecewa,0,1
barang tidak sampai mengecewakan sekali,0,1
barang tidak berfungsitidak bisa jalan,0,1
barangnya datang dalam keadaan tidak bagus,0,2
barang rusak ga berfungsi sama sekali ga bisa di mainin sama sekali parahhh,0,2
bahannya plastik jelek suaranya kecil banget lampunya jg gk terlalu terang bru jg dimainin udah patah,0,2
mainannya rusak gak bisa dipake,0,2
produk cacat kepalanya penyok minta tukar gak dikasih,0,2
jelek baru dicoba 2kali udah rusak  giginya ga bisa di pencet lagi,0,2
beli 3 dikirim 2 doang balikin duit gw penipu,0,2
kualitas main amat buruk,0,2
bahannya jelek kualitasnya sangat jelek baru brp menit sudah rusak,0,2
jelek barang sampai disini udah rusak gk bisa jalan,0,2
saya belom menerima paket ini kenapa sudah selesai yah gimana sih,0,2
barang jelek baru juga mau di pake udah gosong segel udh kebuka,0,2
barang basah berair dan bau kwalitas tidak bagus tidak spt digambar cat nya byk yg terkelupas,0,2
cat nya jelek banget detailing nya jelek parah murah sih tapi ya gitu jelek,0,2
tiba2 selesai padahal gak ada barang yang datang sama sekali penipu ya,0,2
blm dimainin barang udh cacat mana no angkanya ada yg pudar lagi parah dah,0,2
masa baru dateng langsung rusak,0,2
barang jelek mudah sobek,0,2
cacat gitu jidatnyamana jelas bgt lagihadeeuuhh,0,2
sendinya ga seret sama sekali  lossssss ga bisa buat jadi stand  meyesell banget ,0,2
beli 18 biji  di telp sama toko ternyata barang gk ada n d tawarin ganti yang murah saya gak mau eh tetap dikirim among us yg bukan uv saya kan sudah bilang tidak mau rugi 526 ,0,2
pesan model love yg dtang mickeyanak we jdi ngamukdi cat ktanya ready yg loveklo ga ada bilang,0,2
bocor payahlah ga di periksa dulu,0,2
packing asal barang sangat mengecewakankotor bocor musiknya jg ga jalanbanyak baret,0,2
jelak ada yg patah pedang pada meletot semua apa lagi warna ya ada yg salah fatal,0,2
cacat gaming,0,2
gw pesen apa dikasih warna apa gila ni yg jual,0,2
harga mahal dan ga sesuai ekspetasi cat ga rapih dan bahan kyk plastik murahan,0,2
yg dikirim beda barang yg lebih murah selisih 16703 eh rusak pula mau retur tapi maenannya dah terlanjur dibukayauda gw minta balikin selisih nya aja dg suruh isiin pulsa gw aja 15rb udah 6hari pulsa ga masuk2ditanyain jawab nya ok doang parah ga amanah,0,2
kartunya kw semuakatanya ori gimana sih,0,2
kotaknya jelek penyok bungkus seadanya doang,0,2
udah sampenya lama bgd semingguan trs pas barangnya di coba malah patah sialan kan,0,2
no good  tidak puassss,0,2
proses kemaskirim lama seller ditanya hanya jawab mohon sabar mohon tunggu tidak kasih kepastian kapan kirim hrs nya dijawab bisa  tidak end up barang di pickup sendiri ke gudang kurir krn perlu,0,2
tokonya tidak sportif tidak koperatif pengalaman buruk belanja di toko ini barang cacat diajukan keluhan tapi tidak bertanggung jawab di chat lewat tokped ataupun wa tapi tanggapannya muter muter doang kebanyakan basa basi padahal tidak mau bertanggung jawab lu makan tuh uang  buat  istri lu hati hati dengan toko ini,0,2
jualan kok ngotottt nggak laku toko nya bang,0,2
pengiriman lama banget dough nya juga jelek banget ga lentur ga seperti biasanya,0,2
paket mulus sampai di tujuan toko juga sudah terpercaya mantab,1,3
sukaanak jd seneng meroncesesuai pesenanyabarangnya jg bagus mksh,1,3
begitu sampe langsung dibuat kreasi anak2 seneng bgt pengiriman jg cepat makasih seller,1,3
respon dan barang di proses dengan cepat thx kyou recommended banget,1,3
anak saya suka  aman untuk si kecil,1,3
mantep bgt pokoknya bagus bola nya warna warni dan gak ada yang penyok bagus deh anak saya suka ,1,3
bagussesuatu ekspektasi  recommended seller,1,3
mantaaappp bagus kereeennn,1,3
barang mantap anak saya sukadah gitu pengiriman cepat banget hari ini pesan besok dah sampe,1,3
pelayanan bagus mantap rekomen banget beli disini terima kasih,1,3
bagus banget mainan nya anak2 aku suka,1,3
bagus bengedd sesuai ekspektasi jugaaa,1,3
barang sesuai deskripsi pengiriman cepat,1,3
cantik banget,1,3
sampe cepet makasihh yahhanak aku seneng bangettt,1,3
mantaaaaap sesuai dengan g di gambar nya jujur dan amanah seler nya ngak nyesel belanja di toko ini pokok nya mantaaaaap deh,1,3
pesanan cepat diproses packing rapi sesuai pesanan juragan mantab  selalu repeat order kesini,1,3
aku suka banget next pengen nyobain semua rasanya nyaman ketika digunakan,1,3
suka banget ama slamenya bonusnya byk pengiriman cepat semoga makin sukses seller,1,3
suka banget wangi bgt teksturnya juga bagus bangeetpacking rapi ,1,3
bagus bangettop,1,3
mantap gk pernah kecewa belanja disini figure sesuai foto kawaii banget nezukochan wangy wangyyy hehe becanda om ,1,3
mantap gan  barang sudah sampai dengan aman  makasih gan ,1,3
bagus banget barang nya,1,3
bagus bgt sumpahharga juga murah bgt,1,3
manteb bangettt lov it,1,3
mobilnya bagus bgt  pengiriman super cepat harga terjangkau ,1,3
mantap banget recomend barang yg diterima sesuai gambar,1,3
okeeee siiipps kereeennn abis utk tempatbhotwhealsnya gan,1,3
keren banget sempurna,1,3
secara overall ok banget,1,3
mainannya bagus banget ,1,3
keren bangetanak saya suka banget,1,3
sukaa sekaliiii sellernya juga responded banget terima kasih ya sukses untuk seller,1,3
barangnya kerennnn banget sayangnya bungkusnya hanya plastik biasa shg terkesan kurang premium overall kuereennnn terimakasih,1,3
bagus banget,1,3
kualitas oke sesuai harga tapi keren parah ,1,3
mantap sesuai deskripsi dan gambar,1,3
first time beli gak pake ragu pokoknya worth it banget,1,3
the best banget dan pengiriman juga cepat,1,3
saya sarankan jangan transaksi sama toko ini pesanan saya sampai saat ini belum dikirim selalu bohong klo ditanya,0,4
lain kali tolong lah di cek baik baik sebelum di bungkus,0,4
barang tidak pernah sampai malah disuruh ngambil sendiri ngga rekomen banget,0,4
barang tidak datang dana gk kembali,0,4
parah ini toko ga ada tanggung jawab nya,0,4
ga adda mesin nya jangan di beli,0,4
mentang2 dapetnya gratis dari tokped  ehh dikirimnyapun seenak jidat  packing jelek  mainannya gak dicek dulu  rodanya depannya gak ada  jadi keretanya gak bisa jalan  sorry gak difoto keburu kesel  sekarang pun mainannya udh ancur kayaknya sama ponakan saya next kalo ada pesanan jangan diliat dari apapun ya  cukup layani aja dengan penuh hati ,0,4
hati hati guys gua beli tiga terus satu bener bener gabisa dipake sengaja ngasih bintang satu lagian gua chat abangnya ga respon,0,4
beli 2 dipakai dua hari udah hangus kapok beli disini 2 catridge gak sampe seminggu,0,4
order dan gambar truck pemadam kok dikirim mobilan police not recommended,0,4
ternyata bukan hot wheels asli bahan plastik harap di beri keterangan bahwa barang tdk original,0,4
ternyata bukan oriharga sesuai kualitas ya 10rb bahan plastikharusnya dikasih keterangan di deskripsi,0,4
untuk jar bahannya bagus bahan2 yg lain lumayan namun untuk tutup jar pita tlg diperhatikan lubangnya terlalu besar gampang ditarik smp lepas tp terbalik dgn tutupnya stick yg kekecilan lobangnya stick plastik g bisa masuk akhirnya hrs diganti tutup stick jd tutup pita tp y pe er ngerjainnya krn udh keiket kecil2 gt kan maaf agak panjang reviewnya untuk yang lain bagus,0,4
merek kereta nya beda banget sama di gambar yg dijual merek yg dijual keluaran china dan bukan merek thomas train set tapi thamos train set rel kretanya juga gk bisa rata stabil kalo nyari kualitas mending cari yang lain saya aja ketipu sebenrnya gk liat review dulu mgkn kalo penjualnya ngasih barang yg sesuai gambar saya bakal puas,0,4
bukan soal uangnya tapi soal ke amanahannya kirim barang ada yg nggak dikirimtidak lengkap bukannya berniat dikirim kekurangannya malah belibet saat di inbox berkali kali alasan macam2 minta no pesanan dan no resi sudah dikasih tetep aja alesan belibet salah sendiri kirim brg ngga lengkap sangat nggak rekomended,0,4
sy order 5pcs dikirim cuma 4 krn weekend senin sy baru cek system sdh close ini penjual penipu krn ditanya tdk mau jawab padahal dia online,0,4
seller jelek ga recommended mending ga usah belanja disini,0,4
maaf sya kasih bintang 1 di keterangan udh jelas pilihan warna kuning rusa pilihan warna lain jika tidak ada warna kuning warna hijau atau biru tapi yg dteng malah warna pink kalau stok warna yg saya ingin tidak ada harusa konfirmasi terlebih dahulu tapi ini tidak kecewa si karna anak saya cowo bukan cewek malah di kasih warna pink lain kali sblum di kirim coba di cek lagi ,0,4
tolong di cek lagi untuk baterainya gan baterai bekas dikasih pantes gak mau hidup suaranya,0,4
kayaknya smua barangnya kempeess makannya dituliss klo kempes gabisa ganti ,0,4
ujungnya bompel mungkin kebentur pas ekspedisi saran packaging seharusnya yg lebih aman utk barang mudah pecah,0,4
proses cepat produk bagus finising mulus cuma saran om di bagian pengelam agak fi tingkatkan ada beberan sisi yg kurang nempel soal nya sama lobang buat gantungan nya agak d besarkan om terima kasih,0,4
ternyata barangnya kw kirain beneran promo,0,4
barang palsu bukan hot wheels original made in china bukan made malaysia spt diskripsi,0,4
mobil bukan asli hot wheels sy kira aslinya,0,4
lain kali sebelum kirim barang di cek dulu berfungsi atau tidak pertama dinamo ny tidak ada yaa walaupun seller kirim dinamo nya tapii tetep tidak berfungsi motor nya lampu musik tombol dan mesin ny gk nyala udh di ces berhari ttep ajh gk mau nyala,0,4
barangku kapan datang  gua uda lama nunggu  males gua beli lagi,0,4
kaki mainan robot hulk pecahrusak mohon dicek sblm kirim brh,0,4
mending ke toko lain,0,4
kecewa robot nya lemot kyaxnya ini yg kw ny  ga lagi dah blanja disini,0,4
hati hati ada jebakan be careful judul dan deskripsi tertulis dart game besar 17 isi paket  1 buah papan dart 17 inch kenyataannya yg dikirim hanya ukuran 15 15 inch be careful,0,4
barang tidak lengkap next di cek bner2 dlu sblm kirim gak cm asal kirim ajajual kok gk mau rugimlh ngrugiin customersuruh kirim kekurangan barangnya gak mauribet gmn mau dpt kepuasan n kepercayaan dari pelangg,0,4
barang diterima dengan kondisi pinggirannya patah,0,4
barang tidak terkirim ke pembeli dan minta di kirim ulang tetapi toko menolak,0,4
hati2 gaes dikirim barang yg salah,0,4
kiri pembelian ke 2  saya beli 150pcs yg kanan pembelian pertama warna dan kualitas berbeda pembelin ke 2 bahan tipis warna tidak secerah pembelian pertama,0,4
kurir sameday dikirim besoknya pdhal ditanya bisa kirim hari ini pake sameday dia bilang bisa tokonya barang ga ready sih jd sistemnya ambil dulu dikumpulkan orderan baru dikirim jadi ya kaya begitu,0,4
pesen playdogh 3 dikirim cuma 1 pesen stamp tp ga dikirimpadahal byr fullga ada cfm sama sekalisangat ga rekomended tokonya maaf sy ksh bintang 1 lain kali hrs lebih amanah kl jual,0,4
mantap saya sudah beberapa kali order ulang,1,0
terimakasihbarang sdh diterima dan sudah dicoba rasanya enak,1,0
rasanya enak dan mengenyangkan mirip bgt sama nasi putih biasa,1,0
coklat nya sampai dgn selamat tdk leleh packing aman pengiriman cepat harga murah thank you,1,0
harga murah kualitas produk sangat baik,1,0
respon penjual cepat pengiriman cepat dankemasan rapih,1,0
mantap barang ori packing oke harga promo muraj sering sering aja promo ya,1,0
packing rapi n aman produk sesuai pesanan seller responsif utk rasa dendeng ny blm dicoba ya mdhan saja enak thanks,1,0
puas mantap luar biasa cepat sampai rekomendasi belanja disini,1,0
rasanya ok ,1,0
empuk manis gede dagingnya kecil bijinya respon seller cepat gratis ongkirnya juga cepat sampai mantap deh pasti bakal beli lagi disini,1,0
kurmanya bagus dagingnya empuk dan tebal mau coba pake buat bikin kue bakal langganan nih semoga kualitas kurmanya bagus terus ya terima kasih seller,1,0
kurma matang sempurnamantap pokoknya pas buat anak kecil atau pun orang tua sukses dan smoga berkah gan aamiinn,1,0
barang bagus response cepat proses dan pengiriman cepa packing baik recommended seller,1,0
kualitas kurmanya top dagingnya tebal dan lembut packing bagus setelah tutup box dibuka kurma masih dibungkus plastik mau order lagi,1,0
sdh pembelian berulang2 lumpianya enak packingnya bgs penjual responsif dan pengiriman cpt,1,0
produk selalu fresh dan lezat packing rapih pengiriman cepat dan pelayanan toko sangat ramah  sukses terus ya ,1,0
